Time,Value,Segment UID
1736469602.3817885,29.99911,step_filament_voltages
1736469603.3481536,29.99911,step_filament_voltages
1736469604.3656209,29.99911,step_filament_voltages
1736469605.332192,29.99911,step_filament_voltages
1736469606.3497994,29.99911,step_filament_voltages
1736469607.3671591,29.99911,step_filament_voltages
1736469608.3845208,29.99911,step_filament_voltages
1736469609.3511968,29.99911,step_filament_voltages
1736469610.3686116,29.99911,step_filament_voltages
1736469611.3862624,29.99911,step_filament_voltages
1736469612.3016012,29.99911,step_filament_voltages
1736469613.3703516,29.99911,step_filament_voltages
1736469614.3876407,29.99911,step_filament_voltages
1736469615.354266,29.99911,step_filament_voltages
1736469616.371803,29.99911,step_filament_voltages
1736469617.3892684,29.99911,step_filament_voltages
1736469618.355781,29.99911,step_filament_voltages
1736469619.3732634,29.99911,step_filament_voltages
1736469620.3905122,29.99911,step_filament_voltages
1736469621.3571658,29.99911,step_filament_voltages
1736469622.3745418,29.99911,step_filament_voltages
1736469623.3922246,29.99911,step_filament_voltages
1736469624.35883,29.99911,step_filament_voltages
1736469625.376331,29.99911,step_filament_voltages
1736469626.3430107,29.99911,step_filament_voltages
1736469627.309482,29.99911,step_filament_voltages
1736469628.326875,29.99911,step_filament_voltages
1736469629.1924546,29.99911,step_filament_voltages
1736469630.1592019,29.99911,step_filament_voltages
1736469631.176832,29.99911,step_filament_voltages
1736469632.194246,29.99911,step_filament_voltages
1736469633.1609461,29.99911,step_filament_voltages
1736469634.1782167,29.99911,step_filament_voltages
1736469635.196012,29.99911,step_filament_voltages
1736469636.1625574,29.99911,step_filament_voltages
1736469637.180223,29.99911,step_filament_voltages
1736469638.1978517,29.99911,step_filament_voltages
1736469639.2155256,29.99911,step_filament_voltages
1736469640.1819975,29.99911,step_filament_voltages
1736469641.1994314,29.99911,step_filament_voltages
1736469642.2171807,29.99911,step_filament_voltages
1736469643.183565,29.99911,step_filament_voltages
1736469644.2010107,29.99911,step_filament_voltages
1736469645.2183511,29.99911,step_filament_voltages
1736469646.1849015,29.99911,step_filament_voltages
1736469647.2024565,29.99911,step_filament_voltages
1736469648.219986,29.99911,step_filament_voltages
1736469649.18645,29.99911,step_filament_voltages
1736469650.203726,29.99911,step_filament_voltages
1736469651.2214055,29.99911,step_filament_voltages
1736469652.1879103,29.99911,step_filament_voltages
1736469653.2055027,29.99911,step_filament_voltages
1736469654.2230182,29.99911,step_filament_voltages
1736469655.1898687,29.99911,step_filament_voltages
1736469656.206747,29.99911,step_filament_voltages
1736469657.224351,29.99911,step_filament_voltages
1736469658.1909778,29.99911,step_filament_voltages
1736469659.208196,29.99911,step_filament_voltages
1736469660.174787,29.99911,step_filament_voltages
1736469661.141203,29.99911,step_filament_voltages
1736469662.1585603,29.99911,step_filament_voltages
1736469663.1760864,29.99911,step_filament_voltages
1736469664.142511,29.99911,step_filament_voltages
1736469665.2110522,29.99911,step_filament_voltages
1736469666.2283146,29.99911,step_filament_voltages
1736469667.246052,29.99911,step_filament_voltages
1736469668.1616466,29.99911,step_filament_voltages
1736469669.1791735,29.99911,step_filament_voltages
1736469670.1967492,29.99911,step_filament_voltages
1736469671.1634562,29.99911,step_filament_voltages
1736469672.1810298,29.99911,step_filament_voltages
1736469673.1987298,29.99911,step_filament_voltages
1736469674.1652877,29.99911,step_filament_voltages
1736469675.1830945,29.99911,step_filament_voltages
1736469676.200381,29.99911,step_filament_voltages
1736469677.1671731,29.99911,step_filament_voltages
1736469678.1847627,29.99911,step_filament_voltages
1736469679.2027402,29.99911,step_filament_voltages
1736469680.1690862,29.99911,step_filament_voltages
1736469681.18642,29.99911,step_filament_voltages
1736469682.2041636,29.99911,step_filament_voltages
1736469683.1706455,29.99911,step_filament_voltages
1736469684.0353332,29.99911,step_filament_voltages
1736469685.0531192,29.99911,step_filament_voltages
1736469686.019376,29.99911,step_filament_voltages
1736469687.03718,29.99911,step_filament_voltages
1736469688.2073584,29.99911,step_filament_voltages
1736469689.1740744,29.99911,step_filament_voltages
1736469690.1915948,29.99911,step_filament_voltages
1736469691.209076,29.99911,step_filament_voltages
1736469692.2263806,29.99911,step_filament_voltages
1736469693.1932495,29.99911,step_filament_voltages
1736469694.2107217,29.99911,step_filament_voltages
1736469695.177087,29.99911,step_filament_voltages
1736469696.1948342,29.99911,step_filament_voltages
1736469697.212065,29.99911,step_filament_voltages
1736469698.229817,29.99911,step_filament_voltages
1736469699.196216,29.99911,step_filament_voltages
1736469700.213728,30.00007,step_filament_voltages
1736469701.2312403,29.99911,step_filament_voltages
1736469702.198035,29.99911,step_filament_voltages
1736469703.2154038,29.99911,step_filament_voltages
1736469704.2330074,29.99911,step_filament_voltages
1736469705.1994994,29.99911,step_filament_voltages
1736469706.2171037,29.99911,step_filament_voltages
1736469707.234866,29.99911,step_filament_voltages
1736469708.2013474,29.99911,step_filament_voltages
1736469709.218749,29.99911,step_filament_voltages
1736469710.2362359,29.99911,step_filament_voltages
1736469711.2030318,29.99911,step_filament_voltages
1736469712.2203486,29.99911,step_filament_voltages
1736469713.1870162,29.99911,step_filament_voltages
1736469714.204472,29.99911,step_filament_voltages
