Time,Value,Segment UID
1736469676.1202595,0.7001218,step_filament_voltages
1736469677.0860043,0.6999583,step_filament_voltages
1736469678.10223,0.6997948,step_filament_voltages
1736469679.1190262,0.6997948,step_filament_voltages
1736469680.084482,0.6996313,step_filament_voltages
1736469681.101176,0.6996313,step_filament_voltages
1736469682.1176343,0.6994677,step_filament_voltages
1736469683.0832937,0.6994677,step_filament_voltages
1736469684.2018023,0.6993042,step_filament_voltages
1736469685.1673036,0.6993042,step_filament_voltages
1736469686.1839116,0.6991407,step_filament_voltages
1736469687.2002993,0.6991407,step_filament_voltages
1736469688.115156,0.6991407,step_filament_voltages
1736469689.0808902,0.6989772,step_filament_voltages
1736469690.0973978,0.6989772,step_filament_voltages
1736469691.114109,0.6989772,step_filament_voltages
1736469692.130852,0.6988137,step_filament_voltages
1736469693.0963185,0.6988137,step_filament_voltages
1736469694.11258,0.6988137,step_filament_voltages
